openTime,openTimeIso,open,high,low,close,volume
1786302900000,2026-08-09T19:15:00.000Z,65199.98000000,65210.00000000,65198.87000000,65209.99000000,28.47390000
1786303200000,2026-08-09T19:20:00.000Z,65210.00000000,65210.00000000,65209.95000000,65209.95000000,18.73107000
1786303500000,2026-08-09T19:25:00.000Z,65209.95000000,65209.96000000,65208.27000000,65208.28000000,21.98919000
1786303800000,2026-08-09T19:30:00.000Z,65208.27000000,65208.28000000,65201.43000000,65201.43000000,13.71130000
1786304100000,2026-08-09T19:35:00.000Z,65201.44000000,65201.44000000,65199.96000000,65199.96000000,14.08991000
1786304400000,2026-08-09T19:40:00.000Z,65199.96000000,65199.97000000,65197.94000000,65197.94000000,18.91043000
1786304700000,2026-08-09T19:45:00.000Z,65197.94000000,65197.94000000,65179.88000000,65188.01000000,25.34244000
1786305000000,2026-08-09T19:50:00.000Z,65188.00000000,65193.59000000,65179.72000000,65180.00000000,24.10085000
1786305300000,2026-08-09T19:55:00.000Z,65180.01000000,65186.72000000,65180.00000000,65180.66000000,34.60129000
1786305600000,2026-08-09T20:00:00.000Z,65180.66000000,65181.99000000,65154.99000000,65154.99000000,29.91386000
1786305900000,2026-08-09T20:05:00.000Z,65155.00000000,65155.00000000,65140.00000000,65140.00000000,11.39855000
1786306200000,2026-08-09T20:10:00.000Z,65140.01000000,65140.01000000,65046.25000000,65073.30000000,155.73930000
1786306500000,2026-08-09T20:15:00.000Z,65073.30000000,65135.24000000,65073.29000000,65108.46000000,38.28455000
1786306800000,2026-08-09T20:20:00.000Z,65108.46000000,65149.34000000,65108.46000000,65118.23000000,44.72294000
1786307100000,2026-08-09T20:25:00.000Z,65118.22000000,65136.00000000,65090.99000000,65127.73000000,40.64632000
1786307400000,2026-08-09T20:30:00.000Z,65127.73000000,65163.31000000,65127.73000000,65160.00000000,52.82417000
1786307700000,2026-08-09T20:35:00.000Z,65160.00000000,65160.00000000,65142.93000000,65142.93000000,25.17216000
1786308000000,2026-08-09T20:40:00.000Z,65142.93000000,65142.94000000,65139.95000000,65139.96000000,8.77744000
1786308300000,2026-08-09T20:45:00.000Z,65139.96000000,65139.96000000,65134.39000000,65134.39000000,12.71152000
1786308600000,2026-08-09T20:50:00.000Z,65134.39000000,65137.79000000,65127.53000000,65137.78000000,29.58438000
1786308900000,2026-08-09T20:55:00.000Z,65137.79000000,65138.00000000,65137.78000000,65137.96000000,16.22235000
1786309200000,2026-08-09T21:00:00.000Z,65137.96000000,65137.97000000,65127.05000000,65136.52000000,25.88828000
1786309500000,2026-08-09T21:05:00.000Z,65136.53000000,65137.98000000,65128.41000000,65137.96000000,37.10487000
1786309800000,2026-08-09T21:10:00.000Z,65137.95000000,65137.96000000,65126.00000000,65126.00000000,24.14181000
1786310100000,2026-08-09T21:15:00.000Z,65126.00000000,65141.89000000,65125.99000000,65126.12000000,45.55724000
1786310400000,2026-08-09T21:20:00.000Z,65126.13000000,65129.08000000,65115.05000000,65129.08000000,37.69600000
1786310700000,2026-08-09T21:25:00.000Z,65129.08000000,65136.71000000,65129.08000000,65133.46000000,44.18924000
1786311000000,2026-08-09T21:30:00.000Z,65133.47000000,65136.62000000,65133.46000000,65136.59000000,56.99148000
1786311300000,2026-08-09T21:35:00.000Z,65136.59000000,65236.70000000,65136.57000000,65236.70000000,74.40557000
1786311600000,2026-08-09T21:40:00.000Z,65236.70000000,65250.00000000,65194.20000000,65222.95000000,88.06933000
1786311900000,2026-08-09T21:45:00.000Z,65222.96000000,65223.76000000,65198.91000000,65198.91000000,18.62132000
1786312200000,2026-08-09T21:50:00.000Z,65198.91000000,65198.91000000,65184.92000000,65184.92000000,9.15636000
1786312500000,2026-08-09T21:55:00.000Z,65184.93000000,65202.00000000,65184.38000000,65192.99000000,23.50085000
1786312800000,2026-08-09T22:00:00.000Z,65192.99000000,65252.55000000,65192.99000000,65250.73000000,37.32735000
1786313100000,2026-08-09T22:05:00.000Z,65250.74000000,65289.58000000,65246.95000000,65277.70000000,57.11960000
1786313400000,2026-08-09T22:10:00.000Z,65277.70000000,65474.46000000,65264.84000000,65408.05000000,340.19706000
1786313700000,2026-08-09T22:15:00.000Z,65408.05000000,65443.27000000,65288.82000000,65310.01000000,95.22796000
1786314000000,2026-08-09T22:20:00.000Z,65310.00000000,65329.99000000,65212.15000000,65212.16000000,48.96458000
1786314300000,2026-08-09T22:25:00.000Z,65212.15000000,65236.50000000,65212.15000000,65230.62000000,41.88256000
1786314600000,2026-08-09T22:30:00.000Z,65230.62000000,65243.90000000,65046.00000000,65092.62000000,66.05586000
1786314900000,2026-08-09T22:35:00.000Z,65092.98000000,65100.00000000,64971.41000000,64990.11000000,154.94332000
1786315200000,2026-08-09T22:40:00.000Z,64990.11000000,65034.00000000,64980.36000000,65029.69000000,24.56479000
1786315500000,2026-08-09T22:45:00.000Z,65029.70000000,65029.70000000,64995.67000000,65016.97000000,14.33683000
1786315800000,2026-08-09T22:50:00.000Z,65016.96000000,65057.70000000,64971.50000000,65057.70000000,28.34059000
1786316100000,2026-08-09T22:55:00.000Z,65058.00000000,65099.59000000,65058.00000000,65077.13000000,32.59271000
1786316400000,2026-08-09T23:00:00.000Z,65077.13000000,65091.11000000,65030.00000000,65089.68000000,18.22402000
1786316700000,2026-08-09T23:05:00.000Z,65089.67000000,65108.00000000,64989.00000000,64995.99000000,49.85215000
1786317000000,2026-08-09T23:10:00.000Z,64995.99000000,65055.42000000,64995.99000000,65022.00000000,15.24238000
1786317300000,2026-08-09T23:15:00.000Z,65022.00000000,65052.00000000,64994.20000000,65005.99000000,21.04553000
1786317600000,2026-08-09T23:20:00.000Z,65006.00000000,65006.00000000,64911.76000000,64973.18000000,48.07268000
1786317900000,2026-08-09T23:25:00.000Z,64973.17000000,64973.17000000,64901.00000000,64915.85000000,25.36294000
1786318200000,2026-08-09T23:30:00.000Z,64915.84000000,64915.85000000,64851.01000000,64868.78000000,102.73074000
1786318500000,2026-08-09T23:35:00.000Z,64868.78000000,64940.16000000,64863.42000000,64876.27000000,45.27680000
1786318800000,2026-08-09T23:40:00.000Z,64876.28000000,64913.83000000,64868.00000000,64903.04000000,21.40644000
1786319100000,2026-08-09T23:45:00.000Z,64903.04000000,64930.00000000,64903.03000000,64925.29000000,15.44783000
1786319400000,2026-08-09T23:50:00.000Z,64925.29000000,64925.29000000,64880.90000000,64880.90000000,22.09562000
1786319700000,2026-08-09T23:55:00.000Z,64880.89000000,64906.00000000,64842.59000000,64901.59000000,36.66610000
1786320000000,2026-08-10T00:00:00.000Z,64901.59000000,64915.32000000,64846.69000000,64896.00000000,29.39330000
1786320300000,2026-08-10T00:05:00.000Z,64896.00000000,65053.03000000,64895.99000000,65046.01000000,55.62506000
1786320600000,2026-08-10T00:10:00.000Z,65046.00000000,65322.58000000,65043.28000000,65144.67000000,136.21356000
1786320900000,2026-08-10T00:15:00.000Z,65144.66000000,65169.78000000,65093.76000000,65093.77000000,50.56822000
1786321200000,2026-08-10T00:20:00.000Z,65093.77000000,65122.32000000,64980.59000000,64983.99000000,42.48540000
1786321500000,2026-08-10T00:25:00.000Z,64984.00000000,65047.71000000,64984.00000000,65006.01000000,37.45274000
1786321800000,2026-08-10T00:30:00.000Z,65006.00000000,65045.65000000,64992.00000000,65016.01000000,15.02431000
1786322100000,2026-08-10T00:35:00.000Z,65016.00000000,65016.01000000,64890.00000000,64890.00000000,40.26622000
1786322400000,2026-08-10T00:40:00.000Z,64890.01000000,64934.65000000,64826.78000000,64838.00000000,75.30024000
1786322700000,2026-08-10T00:45:00.000Z,64838.00000000,64943.97000000,64838.00000000,64943.97000000,25.86632000
1786323000000,2026-08-10T00:50:00.000Z,64943.97000000,65040.61000000,64943.96000000,65002.63000000,29.26229000
1786323300000,2026-08-10T00:55:00.000Z,65002.64000000,65026.88000000,64956.00000000,64968.01000000,18.99159000
1786323600000,2026-08-10T01:00:00.000Z,64968.21000000,65030.00000000,64958.35000000,64977.99000000,24.49507000
1786323900000,2026-08-10T01:05:00.000Z,64977.99000000,64992.96000000,64900.79000000,64978.38000000,26.30460000
1786324200000,2026-08-10T01:10:00.000Z,64978.38000000,65023.05000000,64978.37000000,65001.38000000,18.18583000
1786324500000,2026-08-10T01:15:00.000Z,65001.39000000,65055.86000000,65001.38000000,65034.44000000,16.17396000
1786324800000,2026-08-10T01:20:00.000Z,65034.44000000,65046.32000000,65004.01000000,65042.00000000,18.50405000
1786325100000,2026-08-10T01:25:00.000Z,65041.99000000,65070.00000000,65008.00000000,65008.01000000,13.64456000
1786325400000,2026-08-10T01:30:00.000Z,65008.00000000,65013.74000000,64950.00000000,64954.00000000,22.18988000
1786325700000,2026-08-10T01:35:00.000Z,64954.01000000,64959.72000000,64900.00000000,64951.73000000,33.65502000
1786326000000,2026-08-10T01:40:00.000Z,64951.73000000,64988.00000000,64951.73000000,64970.71000000,14.05662000
1786326300000,2026-08-10T01:45:00.000Z,64970.70000000,65261.21000000,64970.70000000,65245.72000000,74.93258000
1786326600000,2026-08-10T01:50:00.000Z,65245.73000000,65391.14000000,65206.66000000,65208.00000000,106.94551000
1786326900000,2026-08-10T01:55:00.000Z,65208.00000000,65218.29000000,65184.01000000,65189.99000000,41.17380000
1786327200000,2026-08-10T02:00:00.000Z,65190.00000000,65205.84000000,65095.63000000,65131.58000000,85.26318000
1786327500000,2026-08-10T02:05:00.000Z,65131.59000000,65138.75000000,65078.00000000,65106.27000000,53.87494000
1786327800000,2026-08-10T02:10:00.000Z,65106.26000000,65128.00000000,65094.00000000,65103.37000000,34.18799000
1786328100000,2026-08-10T02:15:00.000Z,65103.38000000,65103.38000000,64932.00000000,64932.01000000,44.61773000
1786328400000,2026-08-10T02:20:00.000Z,64932.01000000,64968.00000000,64929.99000000,64934.50000000,29.77170000
1786328700000,2026-08-10T02:25:00.000Z,64934.49000000,64974.09000000,64903.54000000,64955.78000000,31.94823000
1786329000000,2026-08-10T02:30:00.000Z,64955.78000000,65000.00000000,64955.78000000,64976.70000000,14.29350000
1786329300000,2026-08-10T02:35:00.000Z,64976.69000000,65014.00000000,64972.00000000,65014.00000000,13.45702000
1786329600000,2026-08-10T02:40:00.000Z,65014.00000000,65220.00000000,65014.00000000,65200.48000000,54.56931000
1786329900000,2026-08-10T02:45:00.000Z,65200.22000000,65200.22000000,65099.99000000,65108.52000000,24.25024000
1786330200000,2026-08-10T02:50:00.000Z,65108.51000000,65134.00000000,65087.20000000,65097.60000000,30.40436000
1786330500000,2026-08-10T02:55:00.000Z,65097.60000000,65100.00000000,65078.01000000,65099.99000000,16.07500000
1786330800000,2026-08-10T03:00:00.000Z,65099.99000000,65104.73000000,65050.00000000,65063.15000000,27.24483000
1786331100000,2026-08-10T03:05:00.000Z,65063.15000000,65080.00000000,65036.25000000,65073.67000000,23.78158000
1786331400000,2026-08-10T03:10:00.000Z,65073.67000000,65073.67000000,64962.79000000,64962.80000000,38.85939000
1786331700000,2026-08-10T03:15:00.000Z,64962.80000000,65050.00000000,64904.99000000,65043.76000000,38.58604000
1786332000000,2026-08-10T03:20:00.000Z,65043.76000000,65141.95000000,65043.75000000,65133.70000000,33.52425000
1786332300000,2026-08-10T03:25:00.000Z,65133.71000000,65172.00000000,65028.94000000,65028.95000000,24.44353000
1786332600000,2026-08-10T03:30:00.000Z,65028.94000000,65064.90000000,65004.75000000,65064.00000000,17.01850000
1786332900000,2026-08-10T03:35:00.000Z,65064.00000000,65095.62000000,65063.76000000,65072.44000000,12.58196000
1786333200000,2026-08-10T03:40:00.000Z,65072.44000000,65079.56000000,65009.22000000,65024.81000000,38.07821000
1786333500000,2026-08-10T03:45:00.000Z,65024.82000000,65059.77000000,65024.82000000,65050.73000000,35.28895000
1786333800000,2026-08-10T03:50:00.000Z,65050.74000000,65050.74000000,64988.00000000,64988.01000000,17.43411000
1786334100000,2026-08-10T03:55:00.000Z,64988.01000000,64997.88000000,64957.01000000,64982.01000000,28.78914000
1786334400000,2026-08-10T04:00:00.000Z,64982.00000000,65051.33000000,64960.01000000,65051.33000000,32.85739000
1786334700000,2026-08-10T04:05:00.000Z,65051.34000000,65069.37000000,65020.00000000,65044.31000000,13.71216000
1786335000000,2026-08-10T04:10:00.000Z,65044.32000000,65072.00000000,65036.00000000,65071.99000000,5.94398000
1786335300000,2026-08-10T04:15:00.000Z,65071.99000000,65100.00000000,65065.65000000,65065.65000000,12.80179000
1786335600000,2026-08-10T04:20:00.000Z,65065.66000000,65078.00000000,65050.29000000,65050.29000000,7.84547000
1786335900000,2026-08-10T04:25:00.000Z,65050.29000000,65075.00000000,65025.53000000,65025.54000000,88.47438000
1786336200000,2026-08-10T04:30:00.000Z,65025.53000000,65037.03000000,65002.78000000,65027.79000000,21.29605000
1786336500000,2026-08-10T04:35:00.000Z,65027.80000000,65036.00000000,65001.26000000,65001.26000000,11.53784000
1786336800000,2026-08-10T04:40:00.000Z,65001.26000000,65009.34000000,64924.00000000,65009.33000000,107.01559000
1786337100000,2026-08-10T04:45:00.000Z,65009.34000000,65052.99000000,65009.33000000,65030.01000000,13.18125000
1786337400000,2026-08-10T04:50:00.000Z,65030.01000000,65040.00000000,65026.00000000,65026.00000000,6.81599000
1786337700000,2026-08-10T04:55:00.000Z,65026.01000000,65026.01000000,64982.25000000,65006.73000000,12.01124000
1786338000000,2026-08-10T05:00:00.000Z,65006.74000000,65023.05000000,64998.76000000,65023.04000000,13.22750000
1786338300000,2026-08-10T05:05:00.000Z,65023.05000000,65052.99000000,65023.04000000,65052.99000000,7.34102000
1786338600000,2026-08-10T05:10:00.000Z,65052.99000000,65052.99000000,64979.88000000,64987.59000000,62.18900000
1786338900000,2026-08-10T05:15:00.000Z,64987.60000000,65035.95000000,64987.60000000,65002.00000000,71.02725000
1786339200000,2026-08-10T05:20:00.000Z,65002.01000000,65052.57000000,65002.00000000,65052.57000000,10.75238000
1786339500000,2026-08-10T05:25:00.000Z,65052.57000000,65064.00000000,65028.08000000,65041.17000000,16.99351000
1786339800000,2026-08-10T05:30:00.000Z,65041.18000000,65048.89000000,65028.00000000,65048.89000000,9.75629000
1786340100000,2026-08-10T05:35:00.000Z,65048.90000000,65083.80000000,65048.90000000,65062.00000000,10.00230000
1786340400000,2026-08-10T05:40:00.000Z,65062.01000000,65083.60000000,65060.96000000,65083.59000000,4.70752000
1786340700000,2026-08-10T05:45:00.000Z,65083.60000000,65085.99000000,65054.75000000,65054.76000000,13.82929000
1786341000000,2026-08-10T05:50:00.000Z,65054.76000000,65150.00000000,65054.75000000,65140.78000000,45.28331000
1786341300000,2026-08-10T05:55:00.000Z,65140.79000000,65159.25000000,65130.00000000,65134.00000000,34.52666000
1786341600000,2026-08-10T06:00:00.000Z,65134.00000000,65211.22000000,65130.01000000,65185.28000000,52.88929000
1786341900000,2026-08-10T06:05:00.000Z,65185.28000000,65281.54000000,65177.10000000,65177.10000000,38.54794000
1786342200000,2026-08-10T06:10:00.000Z,65177.11000000,65211.26000000,65169.38000000,65200.99000000,23.52335000
1786342500000,2026-08-10T06:15:00.000Z,65200.98000000,65237.94000000,65185.05000000,65235.97000000,34.48593000
1786342800000,2026-08-10T06:20:00.000Z,65235.92000000,65235.93000000,65192.00000000,65207.47000000,23.85683000
1786343100000,2026-08-10T06:25:00.000Z,65207.48000000,65207.48000000,65150.00000000,65167.99000000,18.07714000
1786343400000,2026-08-10T06:30:00.000Z,65168.00000000,65196.85000000,65167.99000000,65196.84000000,8.94296000
1786343700000,2026-08-10T06:35:00.000Z,65196.84000000,65199.40000000,65193.99000000,65199.39000000,9.69607000
1786344000000,2026-08-10T06:40:00.000Z,65199.40000000,65270.00000000,65193.99000000,65245.64000000,112.22156000
1786344300000,2026-08-10T06:45:00.000Z,65245.65000000,65247.16000000,65241.92000000,65244.00000000,28.03313000
1786344600000,2026-08-10T06:50:00.000Z,65243.99000000,65284.44000000,65243.99000000,65273.68000000,45.44692000
1786344900000,2026-08-10T06:55:00.000Z,65273.68000000,65339.70000000,65273.68000000,65299.40000000,38.21549000
1786345200000,2026-08-10T07:00:00.000Z,65299.40000000,65307.28000000,65264.97000000,65283.12000000,31.76782000
1786345500000,2026-08-10T07:05:00.000Z,65283.12000000,65284.01000000,65258.98000000,65266.00000000,14.54761000
1786345800000,2026-08-10T07:10:00.000Z,65266.00000000,65280.80000000,65265.99000000,65266.01000000,11.18038000
1786346100000,2026-08-10T07:15:00.000Z,65266.00000000,65269.47000000,65232.58000000,65269.47000000,18.10974000
1786346400000,2026-08-10T07:20:00.000Z,65269.48000000,65314.00000000,65269.48000000,65314.00000000,35.33664000
1786346700000,2026-08-10T07:25:00.000Z,65314.00000000,65334.34000000,65292.00000000,65323.60000000,28.20047000
1786347000000,2026-08-10T07:30:00.000Z,65323.60000000,65356.61000000,65312.01000000,65343.13000000,83.12213000
1786347300000,2026-08-10T07:35:00.000Z,65343.12000000,65379.13000000,65326.92000000,65328.13000000,104.52051000
1786347600000,2026-08-10T07:40:00.000Z,65328.13000000,65336.35000000,65325.08000000,65326.46000000,67.73394000
1786347900000,2026-08-10T07:45:00.000Z,65326.45000000,65332.00000000,65243.25000000,65243.25000000,57.89532000
1786348200000,2026-08-10T07:50:00.000Z,65243.25000000,65251.61000000,65204.09000000,65204.10000000,54.47259000
1786348500000,2026-08-10T07:55:00.000Z,65204.10000000,65204.10000000,65196.53000000,65202.73000000,47.12472000
1786348800000,2026-08-10T08:00:00.000Z,65202.72000000,65309.09000000,65202.72000000,65302.01000000,44.51267000
1786349100000,2026-08-10T08:05:00.000Z,65302.01000000,65302.01000000,65253.10000000,65267.99000000,22.06233000
1786349400000,2026-08-10T08:10:00.000Z,65267.99000000,65268.00000000,65250.00000000,65262.15000000,17.36122000
1786349700000,2026-08-10T08:15:00.000Z,65262.16000000,65279.30000000,65230.00000000,65279.29000000,38.70887000
1786350000000,2026-08-10T08:20:00.000Z,65279.29000000,65297.89000000,65253.49000000,65297.88000000,31.39359000
1786350300000,2026-08-10T08:25:00.000Z,65297.89000000,65328.73000000,65281.55000000,65289.28000000,21.51044000
1786350600000,2026-08-10T08:30:00.000Z,65289.29000000,65300.00000000,65284.00000000,65284.00000000,18.12436000
1786350900000,2026-08-10T08:35:00.000Z,65284.00000000,65284.01000000,65242.32000000,65242.32000000,19.25843000
1786351200000,2026-08-10T08:40:00.000Z,65242.33000000,65242.33000000,65192.00000000,65224.79000000,52.37910000
1786351500000,2026-08-10T08:45:00.000Z,65224.80000000,65224.80000000,65212.00000000,65212.00000000,4.89467000
1786351800000,2026-08-10T08:50:00.000Z,65212.01000000,65266.80000000,65212.00000000,65227.91000000,25.37027000
1786352100000,2026-08-10T08:55:00.000Z,65227.90000000,65254.74000000,65227.90000000,65245.58000000,21.23561000
1786352400000,2026-08-10T09:00:00.000Z,65245.59000000,65245.59000000,65186.00000000,65218.47000000,40.18451000
1786352700000,2026-08-10T09:05:00.000Z,65218.47000000,65223.71000000,65199.90000000,65223.70000000,13.01349000
1786353000000,2026-08-10T09:10:00.000Z,65223.71000000,65233.13000000,65196.99000000,65224.01000000,11.97137000
1786353300000,2026-08-10T09:15:00.000Z,65224.00000000,65224.01000000,65202.46000000,65202.46000000,11.43121000
1786353600000,2026-08-10T09:20:00.000Z,65202.47000000,65202.47000000,65175.39000000,65196.08000000,22.04763000
1786353900000,2026-08-10T09:25:00.000Z,65196.07000000,65196.07000000,65162.00000000,65164.62000000,15.02068000
1786354200000,2026-08-10T09:30:00.000Z,65164.61000000,65164.61000000,65094.12000000,65122.82000000,31.89085000
1786354500000,2026-08-10T09:35:00.000Z,65122.82000000,65130.40000000,65071.78000000,65079.20000000,34.43608000
1786354800000,2026-08-10T09:40:00.000Z,65079.20000000,65079.20000000,65040.43000000,65052.58000000,28.06125000
1786355100000,2026-08-10T09:45:00.000Z,65052.58000000,65052.58000000,64963.41000000,64969.89000000,83.81056000
1786355400000,2026-08-10T09:50:00.000Z,64969.89000000,64993.69000000,64958.87000000,64960.45000000,48.79033000
1786355700000,2026-08-10T09:55:00.000Z,64960.45000000,64993.58000000,64960.00000000,64967.24000000,48.68813000
1786356000000,2026-08-10T10:00:00.000Z,64967.25000000,65045.81000000,64967.24000000,65042.04000000,32.19572000
1786356300000,2026-08-10T10:05:00.000Z,65042.04000000,65074.61000000,65032.49000000,65048.51000000,26.93097000
1786356600000,2026-08-10T10:10:00.000Z,65048.51000000,65048.51000000,65036.31000000,65043.60000000,13.64868000
1786356900000,2026-08-10T10:15:00.000Z,65043.61000000,65043.61000000,65013.70000000,65017.47000000,14.52546000
1786357200000,2026-08-10T10:20:00.000Z,65017.48000000,65064.90000000,65001.04000000,65053.10000000,28.81303000
1786357500000,2026-08-10T10:25:00.000Z,65053.11000000,65064.00000000,65013.46000000,65017.08000000,64.32008000
1786357800000,2026-08-10T10:30:00.000Z,65017.08000000,65056.14000000,65017.08000000,65031.82000000,63.99445000
1786358100000,2026-08-10T10:35:00.000Z,65031.81000000,65032.57000000,65020.00000000,65025.54000000,14.83527000
1786358400000,2026-08-10T10:40:00.000Z,65025.54000000,65025.55000000,64999.97000000,65002.61000000,71.84156000
1786358700000,2026-08-10T10:45:00.000Z,65002.62000000,65053.88000000,65002.61000000,65050.00000000,74.90307000
1786359000000,2026-08-10T10:50:00.000Z,65050.01000000,65050.01000000,65028.75000000,65028.76000000,9.80909000
1786359300000,2026-08-10T10:55:00.000Z,65028.76000000,65029.44000000,65013.06000000,65013.06000000,12.67872000
1786359600000,2026-08-10T11:00:00.000Z,65013.07000000,65023.28000000,64991.57000000,65000.00000000,15.57347000
1786359900000,2026-08-10T11:05:00.000Z,65000.00000000,65033.81000000,64999.99000000,65017.17000000,20.39216000
1786360200000,2026-08-10T11:10:00.000Z,65017.17000000,65017.18000000,64977.93000000,65011.37000000,14.11040000
1786360500000,2026-08-10T11:15:00.000Z,65011.37000000,65062.00000000,65011.36000000,65061.99000000,9.59887000
1786360800000,2026-08-10T11:20:00.000Z,65061.99000000,65090.00000000,65046.87000000,65049.00000000,18.68806000
1786361100000,2026-08-10T11:25:00.000Z,65049.00000000,65086.32000000,65048.99000000,65079.72000000,12.29410000
1786361400000,2026-08-10T11:30:00.000Z,65079.72000000,65099.09000000,65068.00000000,65099.08000000,12.54873000
1786361700000,2026-08-10T11:35:00.000Z,65099.09000000,65099.09000000,65059.12000000,65074.50000000,12.13456000
1786362000000,2026-08-10T11:40:00.000Z,65074.50000000,65078.37000000,65061.60000000,65061.60000000,13.64350000
1786362300000,2026-08-10T11:45:00.000Z,65061.60000000,65083.86000000,65061.60000000,65077.14000000,13.49133000
1786362600000,2026-08-10T11:50:00.000Z,65077.14000000,65099.09000000,65073.77000000,65098.77000000,8.41128000
1786362900000,2026-08-10T11:55:00.000Z,65098.78000000,65130.16000000,65098.77000000,65125.98000000,9.45084000
1786363200000,2026-08-10T12:00:00.000Z,65125.99000000,65237.80000000,65106.00000000,65185.63000000,55.49972000
1786363500000,2026-08-10T12:05:00.000Z,65185.63000000,65190.17000000,65155.07000000,65179.36000000,17.13529000
1786363800000,2026-08-10T12:10:00.000Z,65179.37000000,65200.56000000,65125.10000000,65126.00000000,40.85847000
1786364100000,2026-08-10T12:15:00.000Z,65126.01000000,65126.01000000,65079.80000000,65082.00000000,34.57290000
1786364400000,2026-08-10T12:20:00.000Z,65082.01000000,65106.00000000,65081.10000000,65081.11000000,39.64880000
1786364700000,2026-08-10T12:25:00.000Z,65081.11000000,65081.66000000,65041.45000000,65055.00000000,40.58446000
1786365000000,2026-08-10T12:30:00.000Z,65055.00000000,65056.80000000,64983.68000000,64983.69000000,55.11415000
1786365300000,2026-08-10T12:35:00.000Z,64983.69000000,64997.89000000,64924.52000000,64924.55000000,59.73163000
1786365600000,2026-08-10T12:40:00.000Z,64924.54000000,65018.00000000,64911.18000000,65018.00000000,74.06228000
1786365900000,2026-08-10T12:45:00.000Z,65018.00000000,65018.00000000,64968.37000000,64976.02000000,48.23800000
1786366200000,2026-08-10T12:50:00.000Z,64976.01000000,64980.00000000,64899.04000000,64928.94000000,62.04909000
1786366500000,2026-08-10T12:55:00.000Z,64928.94000000,64928.94000000,64850.00000000,64870.75000000,68.62908000
1786366800000,2026-08-10T13:00:00.000Z,64870.74000000,64912.32000000,64848.38000000,64881.99000000,55.20642000
1786367100000,2026-08-10T13:05:00.000Z,64882.00000000,64905.29000000,64864.76000000,64881.99000000,47.08449000
1786367400000,2026-08-10T13:10:00.000Z,64882.00000000,64884.16000000,64862.00000000,64884.16000000,38.06909000
1786367700000,2026-08-10T13:15:00.000Z,64884.15000000,64956.00000000,64883.52000000,64951.00000000,52.72450000
1786368000000,2026-08-10T13:20:00.000Z,64951.23000000,64973.72000000,64906.23000000,64954.66000000,60.84632000
1786368300000,2026-08-10T13:25:00.000Z,64954.66000000,64954.67000000,64892.32000000,64929.45000000,71.64479000
1786368600000,2026-08-10T13:30:00.000Z,64929.46000000,64940.31000000,64670.00000000,64688.89000000,310.44257000
1786368900000,2026-08-10T13:35:00.000Z,64688.89000000,64854.00000000,64656.00000000,64681.14000000,190.19490000
1786369200000,2026-08-10T13:40:00.000Z,64681.14000000,64694.13000000,64607.26000000,64646.01000000,147.49841000
1786369500000,2026-08-10T13:45:00.000Z,64646.00000000,64685.84000000,64534.57000000,64564.00000000,111.04500000
1786369800000,2026-08-10T13:50:00.000Z,64564.00000000,64626.57000000,64522.00000000,64547.23000000,141.04332000
1786370100000,2026-08-10T13:55:00.000Z,64547.22000000,64599.75000000,64518.01000000,64561.98000000,71.44258000
1786370400000,2026-08-10T14:00:00.000Z,64561.98000000,64713.50000000,64544.01000000,64699.93000000,117.93459000
1786370700000,2026-08-10T14:05:00.000Z,64699.94000000,64716.49000000,64604.00000000,64662.09000000,101.16795000
1786371000000,2026-08-10T14:10:00.000Z,64662.08000000,64753.60000000,64621.08000000,64752.00000000,66.84190000
1786371300000,2026-08-10T14:15:00.000Z,64752.00000000,64786.00000000,64715.70000000,64778.02000000,56.38738000
1786371600000,2026-08-10T14:20:00.000Z,64778.02000000,64793.91000000,64722.96000000,64722.96000000,46.03732000
1786371900000,2026-08-10T14:25:00.000Z,64722.96000000,64829.74000000,64716.00000000,64786.01000000,32.22328000
1786372200000,2026-08-10T14:30:00.000Z,64786.00000000,64802.00000000,64759.95000000,64797.53000000,37.35242000
1786372500000,2026-08-10T14:35:00.000Z,64797.53000000,64868.64000000,64766.30000000,64780.18000000,33.65567000
1786372800000,2026-08-10T14:40:00.000Z,64780.18000000,64888.32000000,64780.18000000,64828.55000000,37.46209000
1786373100000,2026-08-10T14:45:00.000Z,64828.56000000,64861.67000000,64785.53000000,64785.54000000,27.83513000
1786373400000,2026-08-10T14:50:00.000Z,64785.54000000,64796.94000000,64634.02000000,64681.99000000,49.88835000
1786373700000,2026-08-10T14:55:00.000Z,64682.00000000,64683.29000000,64608.00000000,64625.77000000,43.51206000
1786374000000,2026-08-10T15:00:00.000Z,64625.77000000,64680.00000000,64582.01000000,64675.01000000,45.15472000
1786374300000,2026-08-10T15:05:00.000Z,64675.01000000,64700.00000000,64647.59000000,64674.64000000,34.65940000
1786374600000,2026-08-10T15:10:00.000Z,64674.64000000,64711.43000000,64534.00000000,64562.00000000,80.22017000
1786374900000,2026-08-10T15:15:00.000Z,64562.00000000,64639.79000000,64500.00000000,64519.02000000,117.20523000
1786375200000,2026-08-10T15:20:00.000Z,64519.02000000,64530.97000000,64383.28000000,64386.42000000,151.80061000
1786375500000,2026-08-10T15:25:00.000Z,64386.43000000,64396.00000000,64310.00000000,64396.00000000,122.30822000
1786375800000,2026-08-10T15:30:00.000Z,64396.00000000,64413.46000000,64346.87000000,64346.87000000,48.90961000
1786376100000,2026-08-10T15:35:00.000Z,64346.88000000,64355.98000000,64239.22000000,64290.06000000,127.47379000
